We ^pp1a+pp1+++=We
cell ^nn++++=cell-type-specific
- ^zz++++=EXTRAWORD
type ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
specific ^jj+atrb+++=EXTRAWORD
distal ^jj+atrb+++=distal
gene ^np++++=gene
regulation ^nn+nom+++=regulation
Nat ^np++++=Nat.
. ^zz++++=EXTRAWORD
Genet ^np+++??+=Genet.
. ^zz++++=EXTRAWORD
2021 ^cd++++=2021;
; ^zz++++=EXTRAWORD
53 ^cd++++=53
: ^zz++++=:100-109
100 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
109 ^cd++++=EXTRAWORD
Crossref ^np+++??+=Crossref
Scopus ^np+++??+=Scopus
( ^zz++++=(36)
36 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pubmed ^np+++??+=PubMed
Google ^np+++??+=Google
Scholar ^nn++++=Scholar
; ^zz++++=;
Nora ^np+++??+=Nora
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017
100 ^cd++++=100.
. ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora,
, ^zz++++=EXTRAWORD
E.p ^np+++??+=E.P.
. ^zz++++=EXTRAWORD
Goloborodko ^np+++??+=Goloborodko,
, ^zz++++=EXTRAWORD
A ^at++++=A.
. ^zz++++=EXTRAWORD
Valton ^np+++??+=Valton,
, ^zz++++=EXTRAWORD
A.l ^np+++??+=A.L.
. ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Targeted ^np+++??+=Targeted
degradation ^nn+nom+++=degradation
of ^in++++=of
Ctcf ^np+++??+=CTCF
decouples ^nns+++??+=decouples
local ^jj+atrb+++=local
insulation ^nn+nom+++=insulation
of ^in++++=of
chromosome ^nn++++=chromosome
domains ^nns++++=domains
from ^in++++=from
genomic ^jj+atrb+++=genomic
compartmentalization ^nn+nom+++=compartmentalization
Cell ^nn++++=Cell.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017;
; ^zz++++=EXTRAWORD
169 ^cd++++=169
: ^zz++++=:930-944.e22
930 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
944.e22 ^cd++++=EXTRAWORD
Full ^jj+atrb+++=Full
Text ^nn++++=Text
Full ^jj+atrb+++=Full
Text ^nn++++=Text
( ^zz++++=(PDF)
pdf ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
Scopus ^np+++??+=Scopus
( ^zz++++=(761)
761 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pubmed ^np+++??+=PubMed
Google ^np+++??+=Google
Scholar ^nn++++=Scholar
; ^zz++++=;
Rao ^np+++??+=Rao
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017
115 ^cd++++=115.
. ^zz++++=EXTRAWORD
Rao ^np+++??+=Rao,
, ^zz++++=EXTRAWORD
S.s.p ^np+++??+=S.S.P.
. ^zz++++=EXTRAWORD
Huang ^np+++??+=Huang,
, ^zz++++=EXTRAWORD
S.c ^np+++??+=S.C.
. ^zz++++=EXTRAWORD
Hilaire ^np+++??+=Hilaire
B ^zz++++=B.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
G.st ^np+++??+=G.St.
. ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Cohesin ^np+++??+=Cohesin
loss ^nn++++=loss
eliminates ^nns+nom+++=eliminates
all ^abn++++=all
loop ^nn++++=loop
domains ^nns++++=domains
Cell ^nn++++=Cell.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017;
; ^zz++++=EXTRAWORD
171 ^cd++++=171
: ^zz++++=:305-320.e24
305 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
320.e24 ^cd++++=EXTRAWORD
Full ^jj+atrb+++=Full
Text ^nn++++=Text
Full ^jj+atrb+++=Full
Text ^nn++++=Text
( ^zz++++=(PDF)
pdf ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
Scopus ^np+++??+=Scopus
( ^zz++++=(0)
0 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pubmed ^np+++??+=PubMed
Google ^np+++??+=Google
Scholar ^nn++++=Scholar
) ^zz++++=).
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Zfp42 ^np+++??+=Zfp42/Fat1
locus ^nn++++=locus
surprisingly ^rb++++=surprisingly
continued ^jj+++xvbn+=continued
to ^to++++=to
partition ^nn+nom+++=partition
into ^in++++=into
four ^cd++++=four
discrete ^jj+atrb+++=discrete
domains ^nns++++=domains.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
Zfp42 ^np+++??+=Zfp42/Fat1
Tad ^np+++??+=TAD
partitioning ^vwbg+++xvbg+=partitioning
in ^in++++=in
Escs ^np+++??+=ESCs
occurs ^vbz++++=occurs
independently ^rb++++=independently
of ^in++++=of
Ctcf ^np+++??+=CTCF
and ^cc++++=and
loop ^nn++++=loop
extrusion ^nn++++=extrusion
and ^cc++++=and
must ^md+nec+++=must
instead ^rb+cnj+++=instead
be ^vb+be+aux++=be
driven ^vpsv++by+xvbn+=driven
by ^in++++=by
one ^cd1++++=one
or ^cc++++=or
several ^ap++++=several
other ^ap++++=other
dominant ^jj+atrb+++=dominant
forces ^nns++++=forces.
. ^zz++++=EXTRAWORD
